Torneio 312,1,1330-05-07T22:15:27.675153Z,3310-09-07T22:15:27.675153Z
Torneio 313,1,1331-05-07T22:15:27.675153Z,3311-09-07T22:15:27.675153Z
Torneio 314,1,1332-05-07T22:15:27.675153Z,3312-09-07T22:15:27.675153Z
Torneio 315,1,1333-05-07T22:15:27.675153Z,3313-09-07T22:15:27.675153Z
Torneio 316,1,1334-05-07T22:15:27.675153Z,3314-09-07T22:15:27.675153Z
Torneio 317,1,1335-05-07T22:15:27.675153Z,3315-09-07T22:15:27.675153Z
Torneio 318,1,1336-05-07T22:15:27.675153Z,3316-09-07T22:15:27.675153Z
Torneio 319,1,1337-05-07T22:15:27.675153Z,3317-09-07T22:15:27.675153Z
Torneio 320,1,1338-05-07T22:15:27.675153Z,3318-09-07T22:15:27.675153Z
Torneio 321,1,1339-05-07T22:15:27.675153Z,3319-09-07T22:15:27.675153Z
Torneio 322,1,1340-05-07T22:15:27.675153Z,3320-09-07T22:15:27.675153Z
Torneio 323,1,1341-05-07T22:15:27.675153Z,3321-09-07T22:15:27.675153Z
Torneio 324,1,1342-05-07T22:15:27.675153Z,3322-09-07T22:15:27.675153Z
Torneio 325,1,1343-05-07T22:15:27.675153Z,3323-09-07T22:15:27.675153Z
Torneio 326,1,1344-05-07T22:15:27.675153Z,3324-09-07T22:15:27.675153Z
Torneio 327,1,1345-05-07T22:15:27.675153Z,3325-09-07T22:15:27.675153Z
Torneio 328,1,1346-05-07T22:15:27.675153Z,3326-09-07T22:15:27.675153Z
Torneio 329,1,1347-05-07T22:15:27.675153Z,3327-09-07T22:15:27.675153Z
Torneio 330,1,1348-05-07T22:15:27.675153Z,3328-09-07T22:15:27.675153Z
Torneio 331,1,1349-05-07T22:15:27.675153Z,3329-09-07T22:15:27.675153Z
Torneio 332,1,1350-05-07T22:15:27.675153Z,3330-09-07T22:15:27.675153Z
Torneio 333,1,1351-05-07T22:15:27.675153Z,3331-09-07T22:15:27.675153Z
Torneio 334,1,1352-05-07T22:15:27.675153Z,3332-09-07T22:15:27.675153Z
Torneio 335,1,1353-05-07T22:15:27.675153Z,3333-09-07T22:15:27.675153Z
Torneio 336,1,1354-05-07T22:15:27.675153Z,3334-09-07T22:15:27.675153Z
Torneio 337,1,1355-05-07T22:15:27.675153Z,3335-09-07T22:15:27.675153Z
Torneio 338,1,1356-05-07T22:15:27.675153Z,3336-09-07T22:15:27.675153Z
Torneio 339,1,1357-05-07T22:15:27.675153Z,3337-09-07T22:15:27.675153Z
Torneio 340,1,1358-05-07T22:15:27.675153Z,3338-09-07T22:15:27.675153Z
Torneio 341,1,1359-05-07T22:15:27.675153Z,3339-09-07T22:15:27.675153Z
Torneio 342,1,1360-05-07T22:15:27.675153Z,3340-09-07T22:15:27.675153Z
Torneio 343,1,1361-05-07T22:15:27.675153Z,3341-09-07T22:15:27.675153Z
Torneio 344,1,1362-05-07T22:15:27.675153Z,3342-09-07T22:15:27.675153Z
Torneio 345,1,1363-05-07T22:15:27.675153Z,3343-09-07T22:15:27.675153Z
Torneio 346,1,1364-05-07T22:15:27.675153Z,3344-09-07T22:15:27.675153Z
Torneio 347,1,1365-05-07T22:15:27.675153Z,3345-09-07T22:15:27.675153Z
Torneio 348,1,1366-05-07T22:15:27.675153Z,3346-09-07T22:15:27.675153Z
Torneio 349,1,1367-05-07T22:15:27.675153Z,3347-09-07T22:15:27.675153Z
Torneio 350,1,1368-05-07T22:15:27.675153Z,3348-09-07T22:15:27.675153Z
Torneio 351,1,1369-05-07T22:15:27.675153Z,3349-09-07T22:15:27.675153Z
Torneio 352,1,1370-05-07T22:15:27.675153Z,3350-09-07T22:15:27.675153Z
Torneio 353,1,1371-05-07T22:15:27.675153Z,3351-09-07T22:15:27.675153Z
Torneio 354,1,1372-05-07T22:15:27.675153Z,3352-09-07T22:15:27.675153Z
Torneio 355,1,1373-05-07T22:15:27.675153Z,3353-09-07T22:15:27.675153Z
Torneio 356,1,1374-05-07T22:15:27.675153Z,3354-09-07T22:15:27.675153Z
Torneio 357,1,1375-05-07T22:15:27.675153Z,3355-09-07T22:15:27.675153Z
Torneio 358,1,1376-05-07T22:15:27.675153Z,3356-09-07T22:15:27.675153Z
Torneio 359,1,1377-05-07T22:15:27.675153Z,3357-09-07T22:15:27.675153Z
Torneio 360,1,1378-05-07T22:15:27.675153Z,3358-09-07T22:15:27.675153Z
Torneio 361,1,1379-05-07T22:15:27.675153Z,3359-09-07T22:15:27.675153Z
Torneio 362,1,1380-05-07T22:15:27.675153Z,3360-09-07T22:15:27.675153Z
Torneio 363,1,1381-05-07T22:15:27.675153Z,3361-09-07T22:15:27.675153Z
Torneio 364,1,1382-05-07T22:15:27.675153Z,3362-09-07T22:15:27.675153Z
Torneio 365,1,1383-05-07T22:15:27.675153Z,3363-09-07T22:15:27.675153Z
Torneio 366,1,1384-05-07T22:15:27.675153Z,3364-09-07T22:15:27.675153Z
Torneio 367,1,1385-05-07T22:15:27.675153Z,3365-09-07T22:15:27.675153Z
Torneio 368,1,1386-05-07T22:15:27.675153Z,3366-09-07T22:15:27.675153Z
Torneio 369,1,1387-05-07T22:15:27.675153Z,3367-09-07T22:15:27.675153Z
Torneio 370,1,1388-05-07T22:15:27.675153Z,3368-09-07T22:15:27.675153Z
Torneio 371,1,1389-05-07T22:15:27.675153Z,3369-09-07T22:15:27.675153Z
Torneio 372,1,1390-05-07T22:15:27.675153Z,3370-09-07T22:15:27.675153Z
Torneio 373,1,1391-05-07T22:15:27.675153Z,3371-09-07T22:15:27.675153Z
Torneio 374,1,1392-05-07T22:15:27.675153Z,3372-09-07T22:15:27.675153Z
Torneio 375,1,1393-05-07T22:15:27.675153Z,3373-09-07T22:15:27.675153Z
Torneio 376,1,1394-05-07T22:15:27.675153Z,3374-09-07T22:15:27.675153Z
Torneio 377,1,1395-05-07T22:15:27.675153Z,3375-09-07T22:15:27.675153Z
Torneio 378,1,1396-05-07T22:15:27.675153Z,3376-09-07T22:15:27.675153Z
Torneio 379,1,1397-05-07T22:15:27.675153Z,3377-09-07T22:15:27.675153Z
Torneio 380,1,1398-05-07T22:15:27.675153Z,3378-09-07T22:15:27.675153Z
Torneio 381,1,1399-05-07T22:15:27.675153Z,3379-09-07T22:15:27.675153Z
Torneio 382,1,1400-05-07T22:15:27.675153Z,3380-09-07T22:15:27.675153Z
Torneio 383,1,1401-05-07T22:15:27.675153Z,3381-09-07T22:15:27.675153Z
Torneio 384,1,1402-05-07T22:15:27.675153Z,3382-09-07T22:15:27.675153Z
Torneio 385,1,1403-05-07T22:15:27.675153Z,3383-09-07T22:15:27.675153Z
Torneio 386,1,1404-05-07T22:15:27.675153Z,3384-09-07T22:15:27.675153Z
Torneio 387,1,1405-05-07T22:15:27.675153Z,3385-09-07T22:15:27.675153Z
Torneio 388,1,1406-05-07T22:15:27.675153Z,3386-09-07T22:15:27.675153Z
Torneio 389,1,1407-05-07T22:15:27.675153Z,3387-09-07T22:15:27.675153Z
Torneio 390,1,1408-05-07T22:15:27.675153Z,3388-09-07T22:15:27.675153Z
Torneio 391,1,1409-05-07T22:15:27.675153Z,3389-09-07T22:15:27.675153Z
Torneio 392,1,1410-05-07T22:15:27.675153Z,3390-09-07T22:15:27.675153Z
Torneio 393,1,1411-05-07T22:15:27.675153Z,3391-09-07T22:15:27.675153Z
Torneio 394,1,1412-05-07T22:15:27.675153Z,3392-09-07T22:15:27.675153Z
Torneio 395,1,1413-05-07T22:15:27.675153Z,3393-09-07T22:15:27.675153Z
Torneio 396,1,1414-05-07T22:15:27.675153Z,3394-09-07T22:15:27.675153Z
Torneio 397,1,1415-05-07T22:15:27.675153Z,3395-09-07T22:15:27.675153Z
Torneio 398,1,1416-05-07T22:15:27.675153Z,3396-09-07T22:15:27.675153Z
Torneio 399,1,1417-05-07T22:15:27.675153Z,3397-09-07T22:15:27.675153Z
Torneio 400,1,1418-05-07T22:15:27.675153Z,3398-09-07T22:15:27.675153Z
Torneio 401,1,1419-05-07T22:15:27.675153Z,3399-09-07T22:15:27.675153Z
Torneio 402,1,1420-05-07T22:15:27.675153Z,3400-09-07T22:15:27.675153Z
Torneio 403,1,1421-05-07T22:15:27.675153Z,3401-09-07T22:15:27.675153Z
Torneio 404,1,1422-05-07T22:15:27.675153Z,3402-09-07T22:15:27.675153Z
Torneio 405,1,1423-05-07T22:15:27.675153Z,3403-09-07T22:15:27.675153Z
Torneio 406,1,1424-05-07T22:15:27.675153Z,3404-09-07T22:15:27.675153Z
Torneio 407,1,1425-05-07T22:15:27.675153Z,3405-09-07T22:15:27.675153Z
Torneio 408,1,1426-05-07T22:15:27.675153Z,3406-09-07T22:15:27.675153Z
Torneio 409,1,1427-05-07T22:15:27.675153Z,3407-09-07T22:15:27.675153Z
Torneio 410,1,1428-05-07T22:15:27.675153Z,3408-09-07T22:15:27.675153Z
Torneio 411,1,1429-05-07T22:15:27.675153Z,3409-09-07T22:15:27.675153Z
Torneio 412,1,1430-05-07T22:15:27.675153Z,3410-09-07T22:15:27.675153Z
Torneio 413,1,1431-05-07T22:15:27.675153Z,3411-09-07T22:15:27.675153Z
Torneio 414,1,1432-05-07T22:15:27.675153Z,3412-09-07T22:15:27.675153Z
Torneio 415,1,1433-05-07T22:15:27.675153Z,3413-09-07T22:15:27.675153Z
Torneio 416,1,1434-05-07T22:15:27.675153Z,3414-09-07T22:15:27.675153Z
Torneio 417,1,1435-05-07T22:15:27.675153Z,3415-09-07T22:15:27.675153Z
Torneio 418,1,1436-05-07T22:15:27.675153Z,3416-09-07T22:15:27.675153Z
Torneio 419,1,1437-05-07T22:15:27.675153Z,3417-09-07T22:15:27.675153Z
Torneio 420,1,1438-05-07T22:15:27.675153Z,3418-09-07T22:15:27.675153Z
Torneio 421,1,1439-05-07T22:15:27.675153Z,3419-09-07T22:15:27.675153Z
Torneio 422,1,1440-05-07T22:15:27.675153Z,3420-09-07T22:15:27.675153Z
Torneio 423,1,1441-05-07T22:15:27.675153Z,3421-09-07T22:15:27.675153Z
Torneio 424,1,1442-05-07T22:15:27.675153Z,3422-09-07T22:15:27.675153Z
Torneio 425,1,1443-05-07T22:15:27.675153Z,3423-09-07T22:15:27.675153Z
Torneio 426,1,1444-05-07T22:15:27.675153Z,3424-09-07T22:15:27.675153Z
Torneio 427,1,1445-05-07T22:15:27.675153Z,3425-09-07T22:15:27.675153Z
Torneio 428,1,1446-05-07T22:15:27.675153Z,3426-09-07T22:15:27.675153Z
Torneio 429,1,1447-05-07T22:15:27.675153Z,3427-09-07T22:15:27.675153Z
Torneio 430,1,1448-05-07T22:15:27.675153Z,3428-09-07T22:15:27.675153Z
Torneio 431,1,1449-05-07T22:15:27.675153Z,3429-09-07T22:15:27.675153Z
Torneio 432,1,1450-05-07T22:15:27.675153Z,3430-09-07T22:15:27.675153Z
Torneio 433,1,1451-05-07T22:15:27.675153Z,3431-09-07T22:15:27.675153Z
Torneio 434,1,1452-05-07T22:15:27.675153Z,3432-09-07T22:15:27.675153Z
Torneio 435,1,1453-05-07T22:15:27.675153Z,3433-09-07T22:15:27.675153Z
Torneio 436,1,1454-05-07T22:15:27.675153Z,3434-09-07T22:15:27.675153Z
Torneio 437,1,1455-05-07T22:15:27.675153Z,3435-09-07T22:15:27.675153Z
Torneio 438,1,1456-05-07T22:15:27.675153Z,3436-09-07T22:15:27.675153Z
Torneio 439,1,1457-05-07T22:15:27.675153Z,3437-09-07T22:15:27.675153Z
Torneio 440,1,1458-05-07T22:15:27.675153Z,3438-09-07T22:15:27.675153Z
Torneio 441,1,1459-05-07T22:15:27.675153Z,3439-09-07T22:15:27.675153Z
Torneio 442,1,1460-05-07T22:15:27.675153Z,3440-09-07T22:15:27.675153Z
Torneio 443,1,1461-05-07T22:15:27.675153Z,3441-09-07T22:15:27.675153Z
Torneio 444,1,1462-05-07T22:15:27.675153Z,3442-09-07T22:15:27.675153Z
Torneio 445,1,1463-05-07T22:15:27.675153Z,3443-09-07T22:15:27.675153Z
Torneio 446,1,1464-05-07T22:15:27.675153Z,3444-09-07T22:15:27.675153Z
Torneio 447,1,1465-05-07T22:15:27.675153Z,3445-09-07T22:15:27.675153Z
Torneio 448,1,1466-05-07T22:15:27.675153Z,3446-09-07T22:15:27.675153Z
Torneio 449,1,1467-05-07T22:15:27.675153Z,3447-09-07T22:15:27.675153Z
Torneio 450,1,1468-05-07T22:15:27.675153Z,3448-09-07T22:15:27.675153Z
Torneio 451,1,1469-05-07T22:15:27.675153Z,3449-09-07T22:15:27.675153Z
Torneio 452,1,1470-05-07T22:15:27.675153Z,3450-09-07T22:15:27.675153Z
Torneio 453,1,1471-05-07T22:15:27.675153Z,3451-09-07T22:15:27.675153Z
Torneio 454,1,1472-05-07T22:15:27.675153Z,3452-09-07T22:15:27.675153Z
Torneio 455,1,1473-05-07T22:15:27.675153Z,3453-09-07T22:15:27.675153Z
Torneio 456,1,1474-05-07T22:15:27.675153Z,3454-09-07T22:15:27.675153Z
Torneio 457,1,1475-05-07T22:15:27.675153Z,3455-09-07T22:15:27.675153Z
Torneio 458,1,1476-05-07T22:15:27.675153Z,3456-09-07T22:15:27.675153Z
Torneio 459,1,1477-05-07T22:15:27.675153Z,3457-09-07T22:15:27.675153Z
Torneio 460,1,1478-05-07T22:15:27.675153Z,3458-09-07T22:15:27.675153Z
Torneio 461,1,1479-05-07T22:15:27.675153Z,3459-09-07T22:15:27.675153Z
Torneio 462,1,1480-05-07T22:15:27.675153Z,3460-09-07T22:15:27.675153Z
Torneio 463,1,1481-05-07T22:15:27.675153Z,3461-09-07T22:15:27.675153Z
Torneio 464,1,1482-05-07T22:15:27.675153Z,3462-09-07T22:15:27.675153Z
Torneio 465,1,1483-05-07T22:15:27.675153Z,3463-09-07T22:15:27.675153Z
Torneio 466,1,1484-05-07T22:15:27.675153Z,3464-09-07T22:15:27.675153Z
Torneio 467,1,1485-05-07T22:15:27.675153Z,3465-09-07T22:15:27.675153Z
Torneio 468,1,1486-05-07T22:15:27.675153Z,3466-09-07T22:15:27.675153Z
Torneio 469,1,1487-05-07T22:15:27.675153Z,3467-09-07T22:15:27.675153Z
Torneio 470,1,1488-05-07T22:15:27.675153Z,3468-09-07T22:15:27.675153Z
Torneio 471,1,1489-05-07T22:15:27.675153Z,3469-09-07T22:15:27.675153Z
Torneio 472,1,1490-05-07T22:15:27.675153Z,3470-09-07T22:15:27.675153Z
Torneio 473,1,1491-05-07T22:15:27.675153Z,3471-09-07T22:15:27.675153Z
Torneio 474,1,1492-05-07T22:15:27.675153Z,3472-09-07T22:15:27.675153Z
Torneio 475,1,1493-05-07T22:15:27.675153Z,3473-09-07T22:15:27.675153Z
Torneio 476,1,1494-05-07T22:15:27.675153Z,3474-09-07T22:15:27.675153Z
Torneio 477,1,1495-05-07T22:15:27.675153Z,3475-09-07T22:15:27.675153Z
Torneio 478,1,1496-05-07T22:15:27.675153Z,3476-09-07T22:15:27.675153Z
Torneio 479,1,1497-05-07T22:15:27.675153Z,3477-09-07T22:15:27.675153Z
Torneio 480,1,1498-05-07T22:15:27.675153Z,3478-09-07T22:15:27.675153Z
Torneio 481,1,1499-05-07T22:15:27.675153Z,3479-09-07T22:15:27.675153Z
Torneio 482,1,1500-05-07T22:15:27.675153Z,3480-09-07T22:15:27.675153Z
Torneio 483,1,1501-05-07T22:15:27.675153Z,3481-09-07T22:15:27.675153Z
Torneio 484,1,1502-05-07T22:15:27.675153Z,3482-09-07T22:15:27.675153Z
Torneio 485,1,1503-05-07T22:15:27.675153Z,3483-09-07T22:15:27.675153Z
Torneio 486,1,1504-05-07T22:15:27.675153Z,3484-09-07T22:15:27.675153Z
Torneio 487,1,1505-05-07T22:15:27.675153Z,3485-09-07T22:15:27.675153Z
Torneio 488,1,1506-05-07T22:15:27.675153Z,3486-09-07T22:15:27.675153Z
Torneio 489,1,1507-05-07T22:15:27.675153Z,3487-09-07T22:15:27.675153Z
Torneio 490,1,1508-05-07T22:15:27.675153Z,3488-09-07T22:15:27.675153Z
Torneio 491,1,1509-05-07T22:15:27.675153Z,3489-09-07T22:15:27.675153Z
Torneio 492,1,1510-05-07T22:15:27.675153Z,3490-09-07T22:15:27.675153Z
Torneio 493,1,1511-05-07T22:15:27.675153Z,3491-09-07T22:15:27.675153Z
Torneio 494,1,1512-05-07T22:15:27.675153Z,3492-09-07T22:15:27.675153Z
Torneio 495,1,1513-05-07T22:15:27.675153Z,3493-09-07T22:15:27.675153Z
Torneio 496,1,1514-05-07T22:15:27.675153Z,3494-09-07T22:15:27.675153Z
Torneio 497,1,1515-05-07T22:15:27.675153Z,3495-09-07T22:15:27.675153Z
Torneio 498,1,1516-05-07T22:15:27.675153Z,3496-09-07T22:15:27.675153Z
Torneio 499,1,1517-05-07T22:15:27.675153Z,3497-09-07T22:15:27.675153Z
Torneio 500,1,1518-05-07T22:15:27.675153Z,3498-09-07T22:15:27.675153Z
Torneio 501,1,1519-05-07T22:15:27.675153Z,3499-09-07T22:15:27.675153Z
Torneio 502,1,1520-05-07T22:15:27.675153Z,3500-09-07T22:15:27.675153Z
Torneio 503,1,1521-05-07T22:15:27.675153Z,3501-09-07T22:15:27.675153Z
Torneio 504,1,1522-05-07T22:15:27.675153Z,3502-09-07T22:15:27.675153Z
Torneio 505,1,1523-05-07T22:15:27.675153Z,3503-09-07T22:15:27.675153Z
Torneio 506,1,1524-05-07T22:15:27.675153Z,3504-09-07T22:15:27.675153Z
Torneio 507,1,1525-05-07T22:15:27.675153Z,3505-09-07T22:15:27.675153Z
Torneio 508,1,1526-05-07T22:15:27.675153Z,3506-09-07T22:15:27.675153Z
Torneio 509,1,1527-05-07T22:15:27.675153Z,3507-09-07T22:15:27.675153Z
Torneio 510,1,1528-05-07T22:15:27.675153Z,3508-09-07T22:15:27.675153Z
Torneio 511,1,1529-05-07T22:15:27.675153Z,3509-09-07T22:15:27.675153Z
Torneio 512,1,1530-05-07T22:15:27.675153Z,3510-09-07T22:15:27.675153Z
Torneio 513,1,1531-05-07T22:15:27.675153Z,3511-09-07T22:15:27.675153Z
Torneio 514,1,1532-05-07T22:15:27.675153Z,3512-09-07T22:15:27.675153Z
Torneio 515,1,1533-05-07T22:15:27.675153Z,3513-09-07T22:15:27.675153Z
Torneio 516,1,1534-05-07T22:15:27.675153Z,3514-09-07T22:15:27.675153Z
Torneio 517,1,1535-05-07T22:15:27.675153Z,3515-09-07T22:15:27.675153Z
Torneio 518,1,1536-05-07T22:15:27.675153Z,3516-09-07T22:15:27.675153Z
Torneio 519,1,1537-05-07T22:15:27.675153Z,3517-09-07T22:15:27.675153Z
Torneio 520,1,1538-05-07T22:15:27.675153Z,3518-09-07T22:15:27.675153Z
Torneio 521,1,1539-05-07T22:15:27.675153Z,3519-09-07T22:15:27.675153Z
Torneio 522,1,1540-05-07T22:15:27.675153Z,3520-09-07T22:15:27.675153Z
Torneio 523,1,1541-05-07T22:15:27.675153Z,3521-09-07T22:15:27.675153Z
Torneio 524,1,1542-05-07T22:15:27.675153Z,3522-09-07T22:15:27.675153Z
Torneio 525,1,1543-05-07T22:15:27.675153Z,3523-09-07T22:15:27.675153Z
Torneio 526,1,1544-05-07T22:15:27.675153Z,3524-09-07T22:15:27.675153Z
Torneio 527,1,1545-05-07T22:15:27.675153Z,3525-09-07T22:15:27.675153Z
Torneio 528,1,1546-05-07T22:15:27.675153Z,3526-09-07T22:15:27.675153Z
Torneio 529,1,1547-05-07T22:15:27.675153Z,3527-09-07T22:15:27.675153Z
Torneio 530,1,1548-05-07T22:15:27.675153Z,3528-09-07T22:15:27.675153Z
Torneio 531,1,1549-05-07T22:15:27.675153Z,3529-09-07T22:15:27.675153Z
Torneio 532,1,1550-05-07T22:15:27.675153Z,3530-09-07T22:15:27.675153Z
Torneio 533,1,1551-05-07T22:15:27.675153Z,3531-09-07T22:15:27.675153Z
Torneio 534,1,1552-05-07T22:15:27.675153Z,3532-09-07T22:15:27.675153Z
Torneio 535,1,1553-05-07T22:15:27.675153Z,3533-09-07T22:15:27.675153Z
Torneio 536,1,1554-05-07T22:15:27.675153Z,3534-09-07T22:15:27.675153Z
Torneio 537,1,1555-05-07T22:15:27.675153Z,3535-09-07T22:15:27.675153Z
Torneio 538,1,1556-05-07T22:15:27.675153Z,3536-09-07T22:15:27.675153Z
Torneio 539,1,1557-05-07T22:15:27.675153Z,3537-09-07T22:15:27.675153Z
Torneio 540,1,1558-05-07T22:15:27.675153Z,3538-09-07T22:15:27.675153Z
Torneio 541,1,1559-05-07T22:15:27.675153Z,3539-09-07T22:15:27.675153Z
Torneio 542,1,1560-05-07T22:15:27.675153Z,3540-09-07T22:15:27.675153Z
Torneio 543,1,1561-05-07T22:15:27.675153Z,3541-09-07T22:15:27.675153Z
Torneio 544,1,1562-05-07T22:15:27.675153Z,3542-09-07T22:15:27.675153Z
Torneio 545,1,1563-05-07T22:15:27.675153Z,3543-09-07T22:15:27.675153Z
Torneio 546,1,1564-05-07T22:15:27.675153Z,3544-09-07T22:15:27.675153Z
Torneio 547,1,1565-05-07T22:15:27.675153Z,3545-09-07T22:15:27.675153Z
Torneio 548,1,1566-05-07T22:15:27.675153Z,3546-09-07T22:15:27.675153Z
Torneio 549,1,1567-05-07T22:15:27.675153Z,3547-09-07T22:15:27.675153Z
Torneio 550,1,1568-05-07T22:15:27.675153Z,3548-09-07T22:15:27.675153Z
Torneio 551,1,1569-05-07T22:15:27.675153Z,3549-09-07T22:15:27.675153Z
Torneio 552,1,1570-05-07T22:15:27.675153Z,3550-09-07T22:15:27.675153Z
Torneio 553,1,1571-05-07T22:15:27.675153Z,3551-09-07T22:15:27.675153Z
Torneio 554,1,1572-05-07T22:15:27.675153Z,3552-09-07T22:15:27.675153Z
Torneio 555,1,1573-05-07T22:15:27.675153Z,3553-09-07T22:15:27.675153Z
Torneio 556,1,1574-05-07T22:15:27.675153Z,3554-09-07T22:15:27.675153Z
Torneio 557,1,1575-05-07T22:15:27.675153Z,3555-09-07T22:15:27.675153Z
Torneio 558,1,1576-05-07T22:15:27.675153Z,3556-09-07T22:15:27.675153Z
Torneio 559,1,1577-05-07T22:15:27.675153Z,3557-09-07T22:15:27.675153Z
Torneio 560,1,1578-05-07T22:15:27.675153Z,3558-09-07T22:15:27.675153Z
Torneio 561,1,1579-05-07T22:15:27.675153Z,3559-09-07T22:15:27.675153Z
Torneio 562,1,1580-05-07T22:15:27.675153Z,3560-09-07T22:15:27.675153Z
Torneio 563,1,1581-05-07T22:15:27.675153Z,3561-09-07T22:15:27.675153Z
Torneio 564,1,1582-05-07T22:15:27.675153Z,3562-09-07T22:15:27.675153Z
Torneio 565,1,1583-05-07T22:15:27.675153Z,3563-09-07T22:15:27.675153Z
Torneio 566,1,1584-05-07T22:15:27.675153Z,3564-09-07T22:15:27.675153Z
Torneio 567,1,1585-05-07T22:15:27.675153Z,3565-09-07T22:15:27.675153Z
Torneio 568,1,1586-05-07T22:15:27.675153Z,3566-09-07T22:15:27.675153Z
Torneio 569,1,1587-05-07T22:15:27.675153Z,3567-09-07T22:15:27.675153Z
Torneio 570,1,1588-05-07T22:15:27.675153Z,3568-09-07T22:15:27.675153Z
Torneio 571,1,1589-05-07T22:15:27.675153Z,3569-09-07T22:15:27.675153Z
Torneio 572,1,1590-05-07T22:15:27.675153Z,3570-09-07T22:15:27.675153Z
Torneio 573,1,1591-05-07T22:15:27.675153Z,3571-09-07T22:15:27.675153Z
Torneio 574,1,1592-05-07T22:15:27.675153Z,3572-09-07T22:15:27.675153Z
Torneio 575,1,1593-05-07T22:15:27.675153Z,3573-09-07T22:15:27.675153Z
Torneio 576,1,1594-05-07T22:15:27.675153Z,3574-09-07T22:15:27.675153Z
Torneio 577,1,1595-05-07T22:15:27.675153Z,3575-09-07T22:15:27.675153Z
Torneio 578,1,1596-05-07T22:15:27.675153Z,3576-09-07T22:15:27.675153Z
Torneio 579,1,1597-05-07T22:15:27.675153Z,3577-09-07T22:15:27.675153Z
Torneio 580,1,1598-05-07T22:15:27.675153Z,3578-09-07T22:15:27.675153Z
Torneio 581,1,1599-05-07T22:15:27.675153Z,3579-09-07T22:15:27.675153Z
Torneio 582,1,1600-05-07T22:15:27.675153Z,3580-09-07T22:15:27.675153Z
Torneio 583,1,1601-05-07T22:15:27.675153Z,3581-09-07T22:15:27.675153Z
Torneio 584,1,1602-05-07T22:15:27.675153Z,3582-09-07T22:15:27.675153Z
Torneio 585,1,1603-05-07T22:15:27.675153Z,3583-09-07T22:15:27.675153Z
Torneio 586,1,1604-05-07T22:15:27.675153Z,3584-09-07T22:15:27.675153Z
Torneio 587,1,1605-05-07T22:15:27.675153Z,3585-09-07T22:15:27.675153Z
Torneio 588,1,1606-05-07T22:15:27.675153Z,3586-09-07T22:15:27.675153Z
Torneio 589,1,1607-05-07T22:15:27.675153Z,3587-09-07T22:15:27.675153Z
Torneio 590,1,1608-05-07T22:15:27.675153Z,3588-09-07T22:15:27.675153Z
Torneio 591,1,1609-05-07T22:15:27.675153Z,3589-09-07T22:15:27.675153Z
Torneio 592,1,1610-05-07T22:15:27.675153Z,3590-09-07T22:15:27.675153Z
Torneio 593,1,1611-05-07T22:15:27.675153Z,3591-09-07T22:15:27.675153Z
Torneio 594,1,1612-05-07T22:15:27.675153Z,3592-09-07T22:15:27.675153Z
Torneio 595,1,1613-05-07T22:15:27.675153Z,3593-09-07T22:15:27.675153Z
Torneio 596,1,1614-05-07T22:15:27.675153Z,3594-09-07T22:15:27.675153Z
Torneio 597,1,1615-05-07T22:15:27.675153Z,3595-09-07T22:15:27.675153Z
Torneio 598,1,1616-05-07T22:15:27.675153Z,3596-09-07T22:15:27.675153Z
Torneio 599,1,1617-05-07T22:15:27.675153Z,3597-09-07T22:15:27.675153Z
Torneio 600,1,1618-05-07T22:15:27.675153Z,3598-09-07T22:15:27.675153Z
Torneio 601,1,1619-05-07T22:15:27.675153Z,3599-09-07T22:15:27.675153Z
Torneio 602,1,1620-05-07T22:15:27.675153Z,3600-09-07T22:15:27.675153Z
Torneio 603,1,1621-05-07T22:15:27.675153Z,3601-09-07T22:15:27.675153Z
Torneio 604,1,1622-05-07T22:15:27.675153Z,3602-09-07T22:15:27.675153Z
Torneio 605,1,1623-05-07T22:15:27.675153Z,3603-09-07T22:15:27.675153Z
Torneio 606,1,1624-05-07T22:15:27.675153Z,3604-09-07T22:15:27.675153Z
Torneio 607,1,1625-05-07T22:15:27.675153Z,3605-09-07T22:15:27.675153Z
Torneio 608,1,1626-05-07T22:15:27.675153Z,3606-09-07T22:15:27.675153Z
Torneio 609,1,1627-05-07T22:15:27.675153Z,3607-09-07T22:15:27.675153Z
Torneio 610,1,1628-05-07T22:15:27.675153Z,3608-09-07T22:15:27.675153Z
Torneio 611,1,1629-05-07T22:15:27.675153Z,3609-09-07T22:15:27.675153Z
Torneio 612,1,1630-05-07T22:15:27.675153Z,3610-09-07T22:15:27.675153Z
Torneio 613,1,1631-05-07T22:15:27.675153Z,3611-09-07T22:15:27.675153Z
Torneio 614,1,1632-05-07T22:15:27.675153Z,3612-09-07T22:15:27.675153Z
Torneio 615,1,1633-05-07T22:15:27.675153Z,3613-09-07T22:15:27.675153Z
Torneio 616,1,1634-05-07T22:15:27.675153Z,3614-09-07T22:15:27.675153Z
Torneio 617,1,1635-05-07T22:15:27.675153Z,3615-09-07T22:15:27.675153Z
Torneio 618,1,1636-05-07T22:15:27.675153Z,3616-09-07T22:15:27.675153Z
Torneio 619,1,1637-05-07T22:15:27.675153Z,3617-09-07T22:15:27.675153Z
Torneio 620,1,1638-05-07T22:15:27.675153Z,3618-09-07T22:15:27.675153Z
Torneio 621,1,1639-05-07T22:15:27.675153Z,3619-09-07T22:15:27.675153Z
Torneio 622,1,1640-05-07T22:15:27.675153Z,3620-09-07T22:15:27.675153Z
